filename,song_id,genre,chunk_index,start_s,end_s,duration_s,num_frames,zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_flux_mean,spectral_flux_std
Masterpiece｜ I Cant Wait Baby｜ Video Song｜ Rocking Star Yash ｜ Shanvi｜ V Harikrishna｜ Manju Mandavya.wav,82586dcd3d394020a9e143f68c0104c7,Dance,4,200.0,250.0,50,52,0.10160012984563603,0.03992562137385833,0.32638937,0.1060721,2153.5766588930287,567.5172367417258,2367.9244439589047,487.40876345414983,4278.094635434802,1430.218273493253,19.594487902946202,4.838767501692849,13.74215893782438,4.33172372583713,16.76662595682358,4.6143156867991175,17.761422930850394,4.069601552799508,18.30820656624627,3.5704205841092795,18.786958537758284,3.44825898694562,16.754987469368004,2.224123135584884,-7.0134587,90.72875,100.41246,24.990007,-12.667741,16.382727,7.5617685,16.989376,4.196818,13.151368,-5.2483807,12.240648,1.29111,11.114132,0.29432485,8.912379,-6.6796765,10.275177,-0.43123695,8.045608,-1.702854,8.4046545,2.0010526,8.768805,-3.205827,7.0562468,153.86072,61.087383
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,0,0.0,50.0,50,52,0.08973222057799443,0.05650804978196601,0.18284631,0.09113882,2085.392075641321,921.0702851485794,2275.702529435168,739.0204448486045,4340.5649169241815,2142.5830226320945,18.286646105075132,5.01620850975957,17.224463851648952,6.477131764632804,19.93291867140048,6.457218253051667,20.62027881959203,4.91224297959409,20.194082634303996,4.352874927613911,19.82459297290629,4.327829973546941,18.108529236677832,3.287081009267442,-126.305786,100.01307,93.7122,35.075348,-5.561427,39.520252,8.911893,22.957664,-0.28396547,19.912912,-8.0152025,17.999754,-4.3168187,15.563166,6.282655,10.705793,-13.599008,17.90978,-0.59162873,9.966579,0.15995948,10.516264,-8.7942,13.845728,-5.117456,10.261151,74.88891,47.272457
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,1,50.0,100.0,50,52,0.09209610027855153,0.05023143441984688,0.27081442,0.08516439,2341.603407954496,713.8170349040275,2677.8869247981147,373.00005781127186,5311.633402789867,1601.528255027717,19.546996794317593,4.545707609902566,12.198895889609394,3.6633618312608447,16.356541645800846,4.403483861328719,16.5071301840951,3.7358859152754964,17.017326165970147,3.5349662595962243,16.9599336918671,2.895130096129774,16.36330568624327,2.0039666602297337,-18.27957,56.660828,96.3731,22.831148,12.73761,19.775297,19.466633,12.632032,6.444963,12.964918,0.13641725,9.30089,-2.7584672,9.902683,7.741004,7.7479987,-4.193257,8.495566,5.188972,8.00679,0.10566171,7.70739,1.2397195,6.5678797,-1.4358073,6.801989,122.2347,49.919445
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,2,100.0,150.0,50,52,0.08169008784528783,0.03248022757127592,0.26498204,0.090643,2283.4341451812247,600.1374089360626,2699.3559356389505,322.86292244896345,5364.67166146196,1466.502960834573,19.259567817441027,4.584848549144973,13.244190205773027,4.130223994860039,17.024001558890777,4.760419087294204,16.85833505872451,3.586051157140872,17.735529032327364,3.803170620833989,17.375193290046642,3.0697383697274487,16.73893732127445,2.2156617346050367,-26.653555,58.50482,96.01059,21.360428,15.668458,17.581978,19.672495,11.298592,5.6052327,11.10847,1.137954,10.768245,-2.6998508,10.194523,7.2934833,8.728022,-5.170151,8.674034,3.446894,6.945891,-0.43849412,7.3898587,0.823168,6.815047,1.0823307,6.792981,113.94015,48.663624
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,3,150.0,200.0,50,52,0.08345415687383936,0.05037671457724996,0.22774382,0.090952784,2183.6560639220584,746.4259014572926,2539.7271615069276,440.263603014834,4862.575146348364,1713.7122093612656,19.655770482468917,4.636101363125195,11.952116383543384,3.552252249539362,15.406443098794353,4.309081373678144,15.577571217055224,3.5605922921571187,16.00937828872894,3.060198438164583,16.536757322957232,3.0095989381557433,16.335699885926356,1.7629051118732662,-48.31319,87.2646,101.190445,26.498436,8.290635,19.37617,20.566072,13.420274,3.6558578,13.223249,1.395456,11.05391,0.5589406,10.483393,5.171225,8.044598,-2.4378948,8.531593,5.132683,7.4842815,-1.655115,7.4614806,2.17635,6.8451223,-1.8718623,6.2204924,104.84472,50.55128
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,4,200.0,250.0,50,52,0.0944633802663649,0.046649131566691926,0.27858263,0.08413331,2433.474041423271,658.8975743671728,2715.521781122855,331.72100091521764,5546.0094228760445,1506.3904172229848,19.31391195419253,4.613543427698631,13.21182551757592,4.00061519053872,16.798012532147943,4.913831638862648,16.400084303104,3.861933918068804,17.527621134859885,3.9094797524542666,17.851354685872824,3.7001128498978395,16.98483268228089,2.4483537728128533,-17.610538,59.331406,90.38287,22.757513,11.589441,18.640049,20.667234,14.310621,7.9817853,15.599243,-2.3716588,12.485895,-4.3928623,13.334654,9.455511,10.123249,-7.565846,10.892828,5.247783,8.025144,-0.14983678,9.752281,0.6210987,8.411482,0.3987068,7.905661,123.99202,48.884727
Adhyaksha - Title Track - Kannada Movie Full Song Video ｜ Puneeth Rajkumar ｜ Sharan ｜ Arjun Janya.wav,7b47f87fd6154bce930d48fa749febd6,Dance,5,250.0,300.0,50,52,0.05667077421367224,0.052189123011952866,0.16726193,0.13928463,1424.174118711524,1112.0108802144744,1685.1598483352886,1231.0237918714797,3111.7477884531686,2514.3831436211594,16.692162607917428,5.846534869862542,11.51727760264919,2.9854787952800703,14.739587190799009,4.670777045171942,15.585666014776054,5.075652148128049,15.51910330043457,4.6853987208033665,15.438577634795317,4.481039622168976,14.73203497138175,3.6153298195276236,-197.0935,230.6763,68.33615,50.970345,1.5312483,17.611877,9.277302,12.781621,4.3805785,11.619311,1.0686319,7.6853476,2.7967448,7.5828476,7.1750336,8.368284,-2.1905196,6.6925135,5.121247,6.9352365,1.8983427,6.9762554,0.6036266,6.5187225,-0.07898113,4.9932775,69.232,62.715252
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,0,0.0,50.0,50,52,0.0934970186281337,0.04735589094232752,0.3347866,0.1229802,2371.2834257753475,786.6917597989745,2670.9023911850927,550.7798726726954,5358.803513720839,1973.1619639929359,16.19748295496871,4.6590991132543635,14.890423130890037,4.666353660693937,17.648443629528753,5.651550156940924,17.908443780418796,5.632502450787502,17.81922436677514,4.466996781661843,19.92587876025352,4.116092933900746,17.72982309145947,3.179515866700094,-34.20675,83.13288,89.17022,29.54638,12.927063,23.517168,23.325716,22.208843,6.809873,19.904629,1.4390836,14.731855,7.1681867,12.649039,1.6756424,10.874711,-7.7811666,12.893903,4.749261,9.45638,-3.7357037,9.5859785,2.987345,7.671084,0.5300512,9.66091,143.91988,65.264206
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,1,50.0,100.0,50,52,0.09402519658194057,0.05325247038024197,0.3243224,0.10699803,2302.812932055703,728.5499738785579,2656.8271478197453,476.3804160150688,5148.27496626915,1805.876522032349,16.605319126268324,4.741607246297623,13.732374734043939,4.523573575971188,16.094008052570615,4.411526240428466,16.700280487939366,4.15848677426176,17.987628082161045,4.274901907788619,18.4824238071936,3.8946703080717864,16.748653621465564,1.88954472376509,-24.325373,58.09998,93.42743,23.733994,11.864297,23.479637,26.134527,16.838675,10.843358,16.858503,4.9978204,12.959321,8.00655,12.040161,5.4393697,10.122728,-2.7254224,8.575489,4.3639097,8.461507,1.5309142,9.28552,4.609529,8.3832035,3.5908854,8.85244,144.13446,55.642853
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,2,100.0,150.0,50,52,0.10950670445972609,0.05531954975665177,0.3199295,0.10098703,2506.8575142235363,742.4937608726303,2683.533204065119,481.6235061705268,5513.404714430275,1727.0692619802526,15.776563197593717,4.600101284469444,13.952985856319273,4.281879548470989,17.348767077995007,4.730485561113169,17.98622737772625,5.006850857615541,17.757698232653357,4.264335468723177,18.65142238142503,4.012674630461046,16.9109469727306,1.9069087856258486,-9.342856,50.403038,84.65952,25.485336,9.738711,23.069464,25.416452,16.82785,3.7977378,14.252445,8.124844,11.96256,6.0053205,11.177399,4.6496816,9.276361,-2.38954,9.487279,4.308772,7.810052,0.1788224,8.903481,2.904142,7.106762,0.57201403,8.318645,144.86467,54.62959
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,3,150.0,200.0,50,52,0.0977557650737001,0.055829892206618166,0.3100358,0.10874639,2346.498840157694,697.5513586977551,2620.7940347576778,460.1669435412091,5222.056677348102,1610.2388724504906,17.38986661647002,5.082007160409674,13.493880966014423,4.2915589545157395,15.518229360992244,4.201242463448281,15.444041043762219,3.580670554254304,16.272865377040816,3.2508886282242786,17.59495429010359,3.550874055217594,17.47485869821553,1.9707274749828672,-7.7288427,57.718395,94.25563,23.193514,5.29499,23.484589,21.48848,17.891512,2.598843,15.1741905,5.3043528,10.8133745,2.0479681,12.461516,3.3499873,9.418431,-4.279966,8.455277,3.4881551,8.289551,-0.58275145,8.90199,1.5013973,6.990263,1.0139247,7.848534,134.08614,54.606068
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,4,200.0,250.0,50,52,0.10974155096622562,0.05375968901703503,0.35318214,0.09700325,2487.1670782861033,692.2715027484581,2605.916497508599,391.49940418292584,5288.045848113248,1442.1141271386903,15.968697689888135,4.531011418709991,15.043444337556695,4.673322021305315,17.91265553605889,4.857804712105102,18.292654089803353,4.828813357587259,18.28760562476443,3.8713717468399933,20.10206466714883,3.8918682674356555,17.395965410586342,2.0221181204291447,0.28578985,49.8348,82.712654,24.45252,6.8784738,21.16119,30.97555,17.339928,1.9406004,15.185988,5.863064,12.4535265,8.525753,12.266577,2.5640373,9.934116,-4.1567416,9.167975,6.274866,8.6297455,-1.8290476,9.880517,1.5921396,7.6335826,0.96438944,8.961547,155.94812,55.40291
"Pankaja Video Song ｜ Hudugru ｜ Puneeth Rajkumar, Radhika Pandith ｜ V. Harikrishna.wav",6e4e0f2145244e01a59e194bbc10d597,Dance,5,250.0,300.0,50,52,0.017593993007195916,0.03947365207176978,0.07304286,0.14666495,514.8363075241263,999.3356138367352,603.7865751709008,1130.6287222564065,1191.553890472667,2291.934274641635,13.254745666470523,2.989447839121785,12.18207439851123,1.7812240988602033,12.654075464705011,1.8367533600259138,12.51731164820934,1.1946723304577476,12.843163524732699,1.4204941859480436,13.051255742873456,1.7911425380997492,13.200812934901995,1.8399262163237569,-363.14786,196.19891,20.075483,39.012936,1.9932529,8.229343,5.7373095,12.42606,1.6163945,5.19231,2.5754056,5.8676414,0.5436328,3.7590292,1.0059342,3.5165882,0.17195417,2.7570107,1.1319901,3.351615,0.2793752,3.3747292,1.0019243,2.9704726,0.6817744,2.8995953,31.488605,64.09848
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,0,0.0,50.0,50,52,0.11635193607822655,0.0670631041354897,0.27068254,0.09387904,2781.508063678792,812.8302106823759,2723.251913092414,414.19484547687324,6028.542113237726,1514.275427371163,17.889290348253247,5.049012971345415,15.994155126962175,4.489176015794482,21.119022616143738,4.989078974588012,19.17002985374254,4.202141163538701,18.54096323171745,3.6139764443070734,18.46122542378984,3.3594279248802463,18.922495842518433,3.1513631945395253,-29.010584,57.97934,71.75927,31.416939,4.871095,21.926655,15.178044,13.912301,-4.4373693,21.397055,10.547359,12.2946415,-4.9409456,11.296657,-0.8522811,12.229875,-14.498121,10.87018,-3.533908,10.344743,-2.856958,10.730478,-1.0385437,9.192556,-3.3127646,8.873288,112.71246,50.7993
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,1,50.0,100.0,50,52,0.12120210582056638,0.06630528466020968,0.2805734,0.077431485,2822.207119810231,926.6180587558935,2747.7849577048078,452.2847201951906,6043.30245419133,1734.7774699606894,18.356248970677967,4.748658193260223,14.717146969569862,4.632127651773517,20.032019132629966,5.542996392362514,18.7982462861902,4.089861039009145,19.56340083779176,4.119326797518086,18.674485591075406,3.6384498788859925,18.536806089258878,3.184281117872087,-17.534136,53.594585,71.39587,40.06091,6.432839,19.92527,17.547762,13.945772,4.947084,14.004773,17.110746,9.773644,0.8440627,10.317682,6.3600726,8.201614,-2.8118212,10.317953,0.86275464,7.2401175,-0.022215663,7.5092187,6.3780265,8.889934,0.62999505,9.760548,117.29101,45.86154
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,2,100.0,150.0,50,52,0.1063795736130455,0.05590822337463275,0.30728567,0.071779214,2758.1469443811843,836.2859942097643,2873.2328330155615,365.42658250129506,6253.60107421875,1506.3194002981993,18.481927858762926,4.986186488541113,14.654234118684741,4.369538756357458,18.725345289255518,5.252044472440505,18.535332440039525,4.151457052137299,18.467567734894317,3.6047026796202215,17.899824108343797,3.1491642402973805,18.098037384794566,2.987825528416856,-5.9247904,55.98751,79.34875,25.480112,15.261104,18.277952,12.096218,12.207023,4.519726,12.665279,14.999194,9.194914,1.5481935,8.588596,5.5028024,9.140722,-2.5482209,13.036263,5.763017,9.632247,0.7097214,8.545089,4.0256085,7.5419745,-3.4420235,9.517387,131.93248,48.285084
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,3,150.0,200.0,50,52,0.12485786799268803,0.0667717521687106,0.30585402,0.068746276,3002.117360611618,773.5261556667825,2933.399672121663,312.88805812562407,6614.0373038714315,1304.9946190605137,17.882830136354222,5.085337325555114,14.506661496662046,3.9056503874818542,18.810539425700693,4.909219123957299,17.45067510115664,3.9005225901148735,17.876998757700626,3.7050502003056005,17.517009968648374,3.1540460448993097,17.661211173752292,2.750199119101943,9.041677,38.656048,70.99205,27.14766,15.538964,14.536796,12.732091,12.093277,0.5074718,11.549973,12.191117,9.909061,-3.0818307,9.781714,0.8015609,7.857721,-4.9298577,8.822248,0.20918,8.545895,4.770507,10.47889,7.593085,8.51118,-2.1781774,7.056818,123.06189,43.42532
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,4,200.0,250.0,50,52,0.11159062717618384,0.0581146130449752,0.32545418,0.05957501,2788.6966699526033,824.9751862118226,2848.705571347445,355.9917495662214,6229.138795645456,1517.8010687007265,17.73622058892586,5.020247202743006,14.505409300209948,4.379522197666673,18.71141041722812,4.792830570536499,17.71762143642161,4.118959326205399,17.676878585175366,3.30175203688277,17.759511673361366,3.3328273917768776,17.879097287938194,2.8667101453924784,8.853964,47.435776,78.572235,26.305584,14.142598,16.924189,15.444638,13.443052,3.7050903,12.019053,14.039493,9.575103,0.4807804,9.542277,5.0767846,9.33466,-5.5617585,10.530189,5.0902047,8.365952,0.8089263,7.5590954,3.897462,7.1308756,-2.2443013,7.2820883,142.49808,43.564224
"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",2a33d06eb92a4646bd373eb7408caacc,Dance,5,250.0,300.0,50,52,0.03612918552692665,0.05695279430162229,0.11497959,0.16579965,1015.4206420561168,1449.09309485047,1018.2981259752594,1400.0212385690998,2268.6788999934715,3206.011886675038,12.948270594679204,3.749237556323762,12.468676152447756,3.1555113202652243,14.561925320621514,5.671747943220657,13.60161714699844,4.06265026001303,13.385932778347248,3.4877803132891927,13.471551111362635,3.6904540460498696,13.35398760676129,3.2748484180509863,-311.4839,232.90593,25.235495,38.40281,4.331621,9.495969,4.7479224,8.670368,0.9391285,6.3390493,4.9533086,9.009201,-0.29710454,4.319672,-0.27906793,4.395395,-2.706632,6.6272926,-0.3203464,4.6419067,-0.0089849895,3.952768,2.4015882,5.3256683,-1.1235454,3.9961565,46.267033,70.02928
"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",2b6d330d0a7c429385372ff558cb0457,Dance,0,0.0,50.0,50,52,0.11696784144324512,0.05971912339441001,0.23856299,0.1653892,2633.310054293226,771.9915750336143,2606.891010576292,408.71557335625886,5545.754503340442,1679.121081143643,20.444909752922964,4.875501582564629,15.254460671711675,5.407779974892049,19.034024208580295,5.603242019074734,19.319758465346396,6.086337853941516,19.35099266725136,5.50622978302622,20.156896403813185,5.04907268976,18.442419851577693,3.8835465077319675,-83.75281,143.83897,70.06906,35.21913,-9.010206,19.135462,7.3306456,17.96575,-1.9676452,22.59545,-4.6096706,12.785689,-3.1822462,12.533685,1.4496318,10.766986,-7.1040397,17.181253,3.8844564,12.156126,-5.1624618,10.640667,-5.149851,12.096033,-5.7012506,8.690705,103.06908,77.89573
"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",2b6d330d0a7c429385372ff558cb0457,Dance,1,50.0,100.0,50,52,0.11509813682393222,0.057336913170831144,0.33297586,0.13487062,2669.2186639908723,710.379384944741,2740.4601950595206,343.94706604557376,5845.279959250957,1499.553509746793,21.079455901495063,4.566232150805042,14.352261926689796,4.275827632890512,17.20336015404201,4.535200331410324,16.777801001743146,3.500908771394024,17.187414481356537,3.1851380208805957,18.15466119080359,3.2137050767379454,16.854701202207067,2.1181961919102537,12.575411,61.934776,79.681366,22.314672,-0.44467688,12.674387,19.63744,11.362573,5.718743,11.035507,0.38470364,9.127536,3.0344043,8.48294,5.6860075,7.502019,-4.102071,9.854804,6.595123,9.355887,-2.139594,8.199287,0.6300941,7.1298094,-1.0676702,6.276113,142.53455,69.11292
"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",2b6d330d0a7c429385372ff558cb0457,Dance,2,100.0,150.0,50,52,0.11250122410341226,0.052247483534275475,0.34744522,0.1433959,2538.699636637128,707.6764397348703,2615.368114040798,410.3674110444255,5434.179721502873,1618.2424462865592,20.696486842953384,4.660531927554254,14.78118588370975,4.583150258755711,18.06858049137683,5.0553466666020475,16.672643066580125,3.656175573412463,18.119107509920745,3.697991247474142,19.042183091467045,3.8473947576959953,16.843988548268356,2.266411006953718,-0.71900254,101.67488,80.71481,27.045729,-6.015167,15.77466,19.453611,15.098523,8.458278,12.138748,-3.0603855,10.608633,1.6986303,10.730541,5.7208276,9.438401,-7.264531,11.114463,6.756821,10.778096,-1.5665636,8.671899,1.2312118,7.9709187,-0.4141346,7.409149,148.91995,71.75848
"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",2b6d330d0a7c429385372ff558cb0457,Dance,3,150.0,200.0,50,52,0.11143557407729805,0.057229187443758725,0.34116113,0.1295914,2578.7880499260723,744.8331107315812,2696.75633424273,397.20849898487035,5652.760727226236,1599.5511429430226,20.712359749005653,4.573177882102319,14.57517091446088,4.4728080505310714,17.725915599996608,4.808477032594854,17.323079390822052,3.7220961426908987,17.777383906325852,3.350158211773555,18.44518211806633,3.645470111205555,16.618473216548505,2.1308212580692083,6.2225246,72.28889,82.10981,24.78136,-0.49888963,15.571102,19.891502,13.1397,8.115297,11.5968,0.5738877,10.03762,2.0556607,9.265775,5.258583,8.171102,-2.807684,11.02194,5.784593,8.02297,-2.8793232,7.9980607,0.103961855,7.2188296,-1.7783625,7.2095017,144.99806,67.76026
"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",2b6d330d0a7c429385372ff558cb0457,Dance,4,200.0,250.0,50,52,0.0973479572887651,0.06416066126957637,0.27147052,0.18168662,2119.462584409717,1121.8658340794852,2165.435728576675,1045.262928539162,4536.2231581323995,2435.068129522039,19.558442839268295,5.296093449657681,13.827529203053848,3.7318819723910392,16.3437057767705,4.303399178184971,16.222864869215115,3.4278462826901848,17.15214885081314,3.6453656615750667,18.35210912821562,4.370693430694864,16.146935040591824,2.591499598215982,-83.02343,197.37273,66.24223,36.883583,-4.5579996,14.105048,19.102146,15.954813,5.1212244,10.022799,-1.7681185,10.046063,3.4826849,9.306028,4.510564,8.7403145,-4.275063,9.816094,5.9564147,8.303866,-2.603481,7.0754447,0.0060720914,7.018843,-1.8556316,6.9748464,115.06293,85.074745
BAARISU KANNADA DINDIMAVA ｜ ಬಾರಿಸು ಕನ್ನಡ ಡಿಂಡಿಮವ OFFICIAL ｜ KUVEMPU ｜ Sunil R｜ Poornachandra Tejaswi.wav,aeec0036c99b44b9ac1070b4470486df,Dance,0,0.0,50.0,50,52,0.11375388992862116,0.0455395712769629,0.039269537,0.040553324,2183.192917977732,632.8985094315715,2242.6444578367436,463.4292111126035,4316.817412735028,1469.516953740931,19.14754127912718,4.713741002416957,13.081463592936762,4.150656442231158,16.731788821593952,4.818669325367352,16.800486275149247,3.976920885047822,17.83536656157112,3.4147482258920148,19.857941936834592,3.945338043492209,17.181639882552332,2.364562465584997,-227.2386,61.828808,102.515076,27.730202,-20.66693,26.53709,13.38945,17.606771,-4.824605,14.499452,-8.704376,13.846301,-2.2012627,14.310626,-4.918007,12.840523,-11.401602,11.255357,4.5553813,9.577276,-1.8101015,9.268431,0.022052903,7.9140944,-1.6039292,8.27667,18.82451,21.580816
BAARISU KANNADA DINDIMAVA ｜ ಬಾರಿಸು ಕನ್ನಡ ಡಿಂಡಿಮವ OFFICIAL ｜ KUVEMPU ｜ Sunil R｜ Poornachandra Tejaswi.wav,aeec0036c99b44b9ac1070b4470486df,Dance,1,50.0,100.0,50,52,0.0502111351700325,0.047489932694681825,0.17599736,0.090132475,1661.8546237784933,1026.624875535226,2119.46623344159,801.9564511222547,3752.8654220708568,2429.960757381404,22.51541111890204,4.8404549061332975,13.132971424342324,3.526838586644223,15.234888678672265,4.366615147165824,16.416218722174737,3.839965227655396,16.32745199933713,3.335421708910981,16.44170222866286,3.1458947613987056,18.116559179868894,2.953355512444777,-175.14357,143.95442,98.07082,35.87106,28.252907,24.192318,34.296616,18.256462,3.268232,22.613869,22.52376,14.056939,15.617626,13.177991,15.933702,9.0629225,2.4326267,10.506851,13.909721,8.570879,8.08071,8.681552,5.1811213,8.425883,0.6177472,7.828683,69.71286,45.582493
BAARISU KANNADA DINDIMAVA ｜ ಬಾರಿಸು ಕನ್ನಡ ಡಿಂಡಿಮವ OFFICIAL ｜ KUVEMPU ｜ Sunil R｜ Poornachandra Tejaswi.wav,aeec0036c99b44b9ac1070b4470486df,Dance,2,100.0,150.0,50,52,0.07272353035051068,0.0786265023022995,0.155472,0.089236856,2021.0548234866715,1020.5977329062674,2440.0879819204056,598.0100864853777,4582.418576721361,2177.7547533095203,22.07430503071323,4.560086616847322,15.253755347231225,4.779380107515517,18.17251960873618,5.634665733120732,18.87639134691147,5.722079613995956,17.418200682173936,4.170017170757154,17.670763525264245,3.354865190173762,18.565830784142616,2.6223130593003177,-169.57199,115.56852,95.440796,33.756023,34.87886,16.621565,30.681997,13.6321335,-6.9768195,24.331505,11.149567,11.013716,17.010132,15.699758,13.662339,9.724017,-10.949211,12.947593,7.8519797,8.16613,-3.2011197,10.449884,-1.4437284,7.6056485,2.0730176,9.278022,57.54081,42.154705
BAARISU KANNADA DINDIMAVA ｜ ಬಾರಿಸು ಕನ್ನಡ ಡಿಂಡಿಮವ OFFICIAL ｜ KUVEMPU ｜ Sunil R｜ Poornachandra Tejaswi.wav,aeec0036c99b44b9ac1070b4470486df,Dance,3,150.0,200.0,50,52,0.06305968728238162,0.03969800544831393,0.17188288,0.07431017,1940.8285706159797,736.9265506299463,2424.3673632088103,403.20898585345066,4452.119705072684,1787.9339832987125,22.240979994146937,4.845710981303814,15.906666088725169,4.385795419373472,19.116429863104575,5.15175842025596,19.184358005735373,4.552467794067329,18.591952462800837,3.606994593294769,17.753758773417065,3.25981964868301,19.956651358922944,2.8437041926422717,-123.71704,70.31522,99.06629,29.164509,23.821335,16.33706,34.79043,19.335083,2.0457306,19.81116,14.267407,13.102166,2.697503,13.995648,7.6347547,10.170771,-11.568778,11.167144,7.9479156,10.960621,-5.3239202,10.196573,-3.5005622,8.487072,-5.7163286,7.822235,64.93953,37.561287
BAARISU KANNADA DINDIMAVA ｜ ಬಾರಿಸು ಕನ್ನಡ ಡಿಂಡಿಮವ OFFICIAL ｜ KUVEMPU ｜ Sunil R｜ Poornachandra Tejaswi.wav,aeec0036c99b44b9ac1070b4470486df,Dance,4,200.0,250.0,50,52,0.11211631158600278,0.06656668843054062,0.16479112,0.086586736,2645.579886407722,890.8763009150904,2718.7112468049854,431.3914185800102,5902.516892627089,1790.5248076675373,22.186461474055676,5.033521784060872,15.76651945904372,4.522298850204329,20.697257349038015,5.22172203856194,21.593265379469457,4.623951456907539,19.73939189101262,3.696387835591312,19.240325833153264,3.1212000346340574,22.013830887722257,2.9690311490168115,-107.03615,90.20627,73.79689,35.855076,26.405304,23.580498,19.603369,14.152014,-16.489073,15.711453,8.54784,10.808151,4.0743656,17.57144,15.500729,12.451907,-14.15077,11.778847,5.1715345,11.338959,-4.350907,10.338349,-1.0528098,8.917121,0.8342914,10.89572,61.45658,42.768703
